价格,面积,室,卫,所在楼层,总楼层,位置1,位置2,小区,地铁站名,地铁距离
2740.0,9.0,3,1,28,29,丰台区,宋家庄,鲁能榴景秀苑,"5号线,10号线,亦庄线宋家庄站",550
2750.0,10.0,4,1,5,10,海淀区,田村,乐府江南,6号线海淀五路居站,1300
2120.0,11.0,3,1,2,28,大兴区,生物医药基地,住总正华多彩嘉园,4号线大兴线生物医药基地站,400
4030.0,9.0,2,1,5,5,海淀区,五道口,中关村三才堂,13号线五道口站,600
2880.0,18.0,3,1,22,22,朝阳区,双合,建工双合家园,7号线双合站,350
2370.0,8.0,3,1,8,18,昌平区,回龙观东大街,紫金新干线四期,8号线回龙观东大街站,1400
1620.0,11.0,4,1,3,18,顺义区,顺义,石园北区,15号线顺义站,1950
3280.0,10.0,4,1,6,25,朝阳区,呼家楼,向军南里,"6号线,10号线呼家楼站",250
2420.0,17.0,2,1,5,5,顺义区,顺义,建新北区,15号线顺义站,700
2130.0,10.0,3,1,16,28,通州区,物资学院路,新建村小区,6号线物资学院路站,550
3660.0,18.0,4,1,9,11,丰台区,首经贸,万年花城二期,"10号线,房山线首经贸站",350
2440.0,13.0,4,1,10,12,朝阳区,小红门,燕归宁馨园,亦庄线小红门站,1200
1110.0,7.0,5,1,3,19,房山区,广阳城,北京城建国誉府,房山线广阳城站,1200
3280.0,23.0,4,1,4,18,朝阳区,北工大西门,双龙南里,14号线东段北工大西门站,450
1860.0,15.0,4,1,2,8,房山区,良乡大学城北,金地朗悦悦园,房山线良乡大学城北站,950
1690.0,9.0,4,1,2,15,朝阳区,东坝中街,金驹家园,6号线褡裢坡站,4200
1320.0,8.0,6,2,6,6,顺义区,石门,澜西园,15号线石门站,2200
2740.0,14.0,4,1,14,15,大兴区,万源街,鹿鸣苑,亦庄线万源街站,550
2140.0,11.0,3,1,2,5,大兴区,高米店北,郁花园二里,4号线大兴线高米店北站,200
3840.0,48.0,1,1,18,21,丰台区,张郭庄,红山郡,14号线西段张郭庄站,1750
1320.0,14.0,3,1,15,18,房山区,阎村,天恒乐活城,燕房线阎村站,200
2240.0,15.0,5,1,4,6,大兴区,枣园,那尔水晶城,4号线大兴线枣园站,650
3240.0,21.0,2,1,5,16,石景山区,古城,古城南里,1号线古城站,100
1960.0,6.0,3,1,20,23,朝阳区,双桥,金隅康惠园,八通线双桥站,600
2530.0,9.0,3,1,2,6,丰台区,北京南站,马家堡路8号院,"4号线大兴线,14号线东段北京南站站",600
1880.0,10.0,3,1,1,6,顺义区,花梨坎,三山新新家园,15号线花梨坎站,2100
1900.0,8.0,2,1,3,7,通州区,梨园,公庄小区,八通线梨园站,1200
3980.0,19.0,2,1,14,14,朝阳区,金台路,延静西里,"6号线,14号线东段金台路站",450
2840.0,11.0,3,1,2,27,朝阳区,常营,北辰福第中区,6号线常营站,450
1530.0,8.0,4,1,11,15,房山区,长阳,馨然嘉园三区,房山线长阳站,1000
2830.0,17.0,3,1,4,6,石景山区,八角游乐园,老山西里,1号线八角游乐园站,500
4840.0,48.0,1,1,6,23,朝阳区,草房,北京像素,6号线草房站,300
2700.0,8.0,3,1,4,22,朝阳区,东风北桥,驼房营南里,"14号线东段,平谷线东风北桥站",1450
3110.0,11.0,3,1,8,25,朝阳区,阜通,方舟苑,14号线东段阜通站,1500
3700.0,17.0,3,1,8,25,朝阳区,阜通,方舟苑,14号线东段阜通站,1500
2830.0,16.0,3,1,5,7,朝阳区,成寿寺,嘉和人家,10号线成寿寺站,750
1340.0,11.0,3,1,3,10,房山区,良乡大学城,东羊庄新村,房山线良乡大学城站,1200
3620.0,16.0,2,1,12,25,丰台区,蒲黄榆,芳古园一区,"5号线,14号线东段蒲黄榆站",350
3080.0,16.0,2,1,8,12,石景山区,八角游乐园,久筑物业,1号线玉泉路站,2600
2760.0,12.0,3,1,25,28,通州区,物资学院路,新建村小区,6号线物资学院路站,550
3140.0,9.0,3,1,7,8,海淀区,西二旗,燕尚园,"13号线,昌平线西二旗站",750
3250.0,19.0,3,1,4,6,朝阳区,星火,姚家园西里3号院,"3号线,20号线星火站",350
4300.0,20.0,2,1,2,6,朝阳区,安立路,慧忠里,15号线安立路站,700
2990.0,21.0,2,1,1,6,丰台区,科怡路,保温段住宅小区,9号线科怡路站,1550
2240.0,15.0,3,1,9,12,通州区,土桥,金隅花石匠,八通线土桥站,1100
2890.0,20.0,5,1,3,9,顺义区,国展,翠竹新村,15号线国展站,1800
2820.0,10.0,2,1,6,12,通州区,物资学院路,新建村小区,6号线物资学院路站,550
3220.0,11.0,2,1,4,6,朝阳区,劲松,劲松七区,10号线劲松站,1150
6900.0,97.0,2,1,1,6,丰台区,大红门,建欣苑三里,"8号线南段,10号线大红门站",500
2460.0,9.0,3,1,14,24,丰台区,科怡路,南极星,9号线科怡路站,650
2630.0,11.0,3,1,25,27,石景山区,古城,长安家园,1号线古城站,300
3550.0,18.0,2,1,3,6,丰台区,马家堡,翠林二里,4号线大兴线马家堡站,750
2330.0,8.0,3,1,3,6,昌平区,回龙观东大街,霍营小区,8号线回龙观东大街站,850
2470.0,10.0,3,1,13,27,朝阳区,褡裢坡,泰福苑二区,6号线褡裢坡站,700
2440.0,13.0,3,1,3,16,丰台区,新宫,公园懿府,"4号线大兴线,19号线新宫站",2400
2890.0,17.0,2,1,2,6,朝阳区,常营,连心园西区,6号线常营站,800
2440.0,13.0,3,1,2,24,丰台区,樊羊路,花香东苑,房山线樊羊路站,450
2740.0,8.0,6,2,1,6,朝阳区,惠新西街北口,惠新西街小区,5号线惠新西街北口站,350
2470.0,9.0,4,1,18,18,昌平区,回龙观东大街,紫金新干线四期,8号线回龙观东大街站,1400
1750.0,11.0,5,1,2,13,顺义区,南法信,焦各庄街2号院,15号线南法信站,950
2410.0,13.0,3,1,17,19,昌平区,朱辛庄,TBD万科天地,"昌平线,8号线朱辛庄站",200
2230.0,17.0,2,1,4,6,顺义区,顺义,石园西区,15号线顺义站,2300
2460.0,10.0,3,1,13,15,海淀区,永丰,友谊嘉园三期,16号线永丰站,2150
2520.0,17.0,6,2,6,6,朝阳区,星火,姚家园西里5号院,"3号线,20号线星火站",600
2020.0,8.0,3,1,8,25,大兴区,亦庄桥,南海雅苑北区,亦庄线荣京东街站,2850
2700.0,17.0,2,1,4,4,昌平区,龙泽,二拨子新村东区,13号线龙泽站,1750
2670.0,11.0,3,1,13,26,丰台区,方庄,芳城园一区,14号线东段方庄站,550
3020.0,18.0,4,1,7,27,丰台区,方庄,芳城园一区,14号线东段方庄站,550
2160.0,14.0,4,1,1,6,大兴区,万源街,小康家园,亦庄线万源街站,2350
2570.0,14.0,3,1,1,16,丰台区,新宫,德鑫嘉园二期,"4号线大兴线,19号线新宫站",700
3350.0,7.0,4,1,3,34,朝阳区,大望路,阳光100,"1号线,14号线东段大望路站",400
2690.0,11.0,3,1,16,22,朝阳区,青年路,丽景馨居,6号线青年路站,800
1580.0,10.0,3,1,4,6,通州区,北运河西,玉桥东路30号院,6号线北运河西站,950
3290.0,20.0,2,1,4,6,朝阳区,立水桥,立水桥甲2号地质大院,"13号线,5号线立水桥站",600
1650.0,16.0,3,1,2,14,房山区,篱笆房,加州水郡三期,房山线篱笆房站,2200
3140.0,13.0,4,1,9,21,朝阳区,红庙,延静里中街,"6号线,14号线东段金台路站",800
1640.0,8.0,4,1,8,11,通州区,通运门,京贸家园,6号线通运门站,2650
2540.0,16.0,2,1,4,6,石景山区,金安桥,模式口西里,"1号线,6号线苹果园站",2200
2630.0,12.0,3,1,14,22,朝阳区,褡裢坡,定福家园北里,6号线褡裢坡站,200
2430.0,6.0,3,1,3,6,海淀区,海淀五路居,永金里小区,6号线海淀五路居站,1300
4350.0,19.0,3,1,5,33,朝阳区,四惠,东恒时代一期,"1号线,八通线四惠站",150
2780.0,16.0,4,1,5,6,海淀区,田村,玉海园三里,6号线田村站,1200
2540.0,12.0,3,1,5,5,朝阳区,黄渠,常营民族家园CDF区,6号线黄渠站,750
2860.0,8.0,3,1,3,6,海淀区,五棵松,永定路西里,1号线玉泉路站,900
3210.0,15.0,4,1,3,6,朝阳区,高碑店,兴隆家园,八通线高碑店站,600
2730.0,17.0,3,1,3,6,丰台区,丰台东大街,北大地三里,9号线丰台东大街站,1000
2400.0,9.0,3,1,3,25,朝阳区,焦化厂,燕保祈东家园二期,7号线焦化厂站,400
3500.0,15.0,2,1,4,6,朝阳区,劲松,劲松七区,10号线劲松站,1150
2640.0,12.0,4,1,4,6,昌平区,回龙观,金榜园,13号线回龙观站,1200
2050.0,12.0,3,0,5,8,通州区,梨园,柳岸方园,八通线梨园站,950
3110.0,15.0,3,1,6,18,朝阳区,化工,官悦欣园B区,7号线化工站,700
2570.0,23.0,4,1,6,16,顺义区,顺义,石园南区,15号线顺义站,2600
2980.0,12.0,3,1,4,6,朝阳区,星火,姚家园西里5号院,"3号线,20号线星火站",600
3630.0,16.0,3,1,4,6,朝阳区,望京,南湖中园小区,"14号线东段,15号线望京站",700
2400.0,14.0,4,1,3,15,朝阳区,东坝中街,金驹家园,6号线褡裢坡站,4200
2990.0,16.0,3,1,2,6,朝阳区,立水桥南,佳运园一期,"13号线,5号线立水桥站",1250
2200.0,18.0,3,1,2,6,通州区,通州北关,东潞苑,6号线通州北关站,2350
1960.0,11.0,3,1,18,22,通州区,万盛西,大方居,7号线万盛西站,1350
2590.0,8.0,4,1,12,28,昌平区,龙泽,回龙观新村东区,"13号线,昌平线西二旗站",1250
1890.0,12.0,3,1,5,19,通州区,物资学院路,金地格林格林,6号线物资学院路站,2950
2490.0,13.0,3,1,1,8,朝阳区,孙河,康营小区,15号线孙河站,1000
2560.0,11.0,2,1,4,5,朝阳区,褡裢坡,定福庄北里2号院,6号线褡裢坡站,750
3200.0,15.0,3,1,23,30,昌平区,龙泽,融泽嘉园2号院,"13号线,昌平线西二旗站",1750
2900.0,13.0,3,1,21,26,朝阳区,常营,保利嘉园3号院,6号线常营站,800
2400.0,9.0,3,1,1,6,朝阳区,褡裢坡,三间房西里,6号线褡裢坡站,800
2350.0,12.0,2,1,1,15,顺义区,花梨坎,枫泉花园,15号线花梨坎站,700
3180.0,23.0,3,1,5,5,朝阳区,黄渠,常营民族家园B区,6号线黄渠站,800
1980.0,10.0,3,1,4,6,大兴区,旧宫,清欣园甲区,亦庄线旧宫站,1600
2470.0,9.0,3,1,18,20,朝阳区,褡裢坡,福盈家园3号院,6号线褡裢坡站,450
1710.0,13.0,2,1,5,6,昌平区,昌平,鼓楼北街3号院,昌平线昌平站,800
2790.0,11.0,2,1,2,5,丰台区,纪家庙,郑王坟141号院,10号线纪家庙站,750
2890.0,13.0,3,1,12,22,丰台区,泥洼,盛鑫嘉园,10号线泥洼站,50
3040.0,9.0,4,1,16,28,朝阳区,望京,望京西园一区,"14号线东段,15号线望京站",850
2040.0,11.0,3,1,14,26,通州区,果园,通广嘉园,八通线果园站,1450
2400.0,9.0,3,1,13,16,丰台区,菜户营,鹏润家园,7号线广安门内站,2400
2580.0,12.0,4,1,15,19,朝阳区,成寿寺,静馨嘉苑,10号线成寿寺站,400
2560.0,12.0,3,1,21,28,通州区,物资学院路,新建村二期,6号线物资学院路站,550
4860.0,27.0,1,1,8,23,丰台区,蒲黄榆,gogo新世代,"5号线,14号线东段蒲黄榆站",100
1750.0,12.0,3,1,1,6,通州区,万盛东,群芳三园,7号线万盛东站,1100
2900.0,15.0,4,1,3,6,丰台区,科怡路,怡海花园恒丰园,9号线科怡路站,550
2080.0,11.0,4,1,1,5,大兴区,高米店南,兴涛社区,4号线大兴线高米店南站,600
3810.0,25.0,4,1,7,11,丰台区,角门西,瑞丽江畔,"10号线,4号线大兴线角门西站",350
2390.0,9.0,3,1,5,20,朝阳区,成寿寺,方庄南路18号院,10号线成寿寺站,700
2100.0,8.0,4,1,11,22,朝阳区,双合,建工双合家园,7号线双合站,350
2640.0,15.0,4,2,1,20,昌平区,天通苑南,天通苑西一区,5号线天通苑南站,150
1400.0,10.0,4,1,2,9,房山区,良乡大学城北,金地朗悦悦园,房山线良乡大学城北站,950
1850.0,13.0,4,1,1,6,顺义区,石门,前进花园玉兰苑,15号线石门站,650
2950.0,21.0,3,1,2,6,丰台区,丰台站,汇丰家园,"10号线,16号线丰台站站",650
3040.0,12.0,3,1,20,22,海淀区,永泰庄,清景园,8号线永泰庄站,850
2780.0,16.0,4,1,5,8,昌平区,天通苑,天通苑北一区,5号线天通苑站,350
3900.0,17.0,3,1,4,6,朝阳区,光熙门,西坝河北里,13号线光熙门站,500
2610.0,12.0,2,1,3,6,石景山区,古城,古城北路,1号线古城站,1150
2040.0,11.0,3,1,13,16,丰台区,东高地,益丰园,8号线南段东高地站,750
1670.0,14.0,3,1,4,6,通州区,通州北关,东潞苑,6号线通州北关站,2350
1900.0,9.0,2,1,5,6,通州区,北运河西,玉桥中路甲2号院,6号线北运河西站,850
8590.0,96.0,2,1,27,30,朝阳区,青年路,国美第一城3号院,6号线青年路站,1200
2320.0,14.0,4,1,17,25,石景山区,杨庄,海特花园小区,"1号线,6号线苹果园站",1400
1740.0,12.0,4,2,2,6,顺义区,顺义,双兴南区,15号线顺义站,1000
1980.0,8.0,3,1,17,18,大兴区,荣昌东街,南海家园三里,亦庄线荣昌东街站,3150
2330.0,12.0,3,1,17,25,大兴区,西红门,鸿坤理想城八期,4号线大兴线西红门站,1250
3350.0,20.0,5,1,8,28,朝阳区,青年路,甘露家园,6号线青年路站,700
3650.0,12.0,2,1,7,16,西城区,车公庄西,扣钟北里,6号线车公庄西站,600
1660.0,9.0,4,1,5,20,昌平区,天通苑北,龙冠冠华苑一区,5号线天通苑北站,3950
2260.0,15.0,3,1,4,11,通州区,梨园,梨园新村,八通线梨园站,550
2540.0,16.0,3,1,2,6,朝阳区,常营,连心园西区,6号线常营站,800
7300.0,63.0,2,1,5,6,朝阳区,金台路,甜水园街,"6号线,14号线东段金台路站",500
3860.0,28.0,5,2,15,26,朝阳区,黄渠,柏林爱乐二期,6号线黄渠站,850
2430.0,13.0,3,1,1,14,海淀区,北安河,安河家园四里,16号线北安河站,550
2480.0,16.0,3,1,1,6,朝阳区,常营,连心园西区,6号线常营站,800
1700.0,18.0,4,1,7,21,房山区,马各庄,中冶蓝城,燕房线马各庄站,500
1570.0,9.0,3,1,4,6,顺义区,顺义,双兴东区,15号线顺义站,900
1440.0,10.0,4,1,5,6,房山区,篱笆房,碧桂园温泉小区C区,房山线篱笆房站,1500
2070.0,16.0,3,1,6,6,顺义区,顺义,东兴一区,15号线顺义站,400
3040.0,14.0,3,1,5,9,朝阳区,双桥,金隅康惠园,八通线双桥站,600
1830.0,13.0,2,1,6,6,顺义区,石门,澜西园,15号线石门站,2200
1510.0,11.0,5,1,14,15,房山区,良乡大学城西,鸿顺园东区,房山线良乡大学城西站,350
2280.0,13.0,3,1,5,6,丰台区,丰台东大街,东安街头条,9号线丰台东大街站,1400
3570.0,23.0,3,1,13,23,海淀区,育新,上奥世纪,8号线育新站,1500
2230.0,9.0,4,1,8,15,海淀区,永丰,友谊嘉园三期,16号线永丰站,2150
3190.0,14.0,5,2,2,28,朝阳区,关庄,嘉铭园B区,15号线关庄站,450
2730.0,10.0,3,1,17,20,朝阳区,北苑路北,来北家园,5号线北苑路北站,1350
1110.0,11.0,3,1,5,6,房山区,星城,燕化星城建德四里,燕房线星城站,300
2330.0,16.0,2,1,11,11,通州区,通州北关,苏坨新村,6号线通州北关站,2800
3040.0,9.0,3,1,19,28,朝阳区,劲松,华腾园,10号线劲松站,450
2860.0,17.0,2,1,3,5,朝阳区,传媒大学,电建北院,八通线传媒大学站,750
2200.0,11.0,4,1,4,6,朝阳区,双桥,双惠苑,八通线双桥站,500
2280.0,8.0,3,1,4,15,大兴区,万源街,鹿鸣苑,亦庄线万源街站,550
1480.0,9.0,4,1,7,16,顺义区,顺义,石园北区,15号线顺义站,1950
1960.0,8.0,3,1,15,21,昌平区,天通苑北,龙冠冠华苑四区,5号线天通苑北站,3750
2630.0,11.0,3,1,4,6,丰台区,纪家庙,万柳西园,10号线纪家庙站,850
3290.0,10.0,5,1,1,5,海淀区,西二旗,领秀新硅谷,"13号线,昌平线西二旗站",700
4380.0,19.0,2,1,3,18,朝阳区,阜通,花家地北里,14号线东段阜通站,850
2630.0,11.0,2,1,5,6,西城区,陶然亭,右安门内西街甲10号院,4号线大兴线陶然亭站,1450
7060.0,59.0,1,1,25,28,朝阳区,望京,望京西园一区,"14号线东段,15号线望京站",850
2160.0,16.0,4,1,7,13,顺义区,花梨坎,天裕昕园西区,15号线花梨坎站,2750
3070.0,10.0,3,1,22,24,朝阳区,劲松,农光里,10号线劲松站,350
1810.0,11.0,3,1,12,18,通州区,通运门,京贸家园,6号线通运门站,2650
5870.0,52.0,1,1,1,6,朝阳区,潘家园,华威西里,10号线潘家园站,650
1830.0,10.0,3,1,5,6,通州区,通运门,新华东街,6号线通运门站,950
2630.0,11.0,3,1,4,6,通州区,物资学院路,新建村小区,6号线物资学院路站,550
2440.0,13.0,3,1,3,6,朝阳区,星火,姚家园西里5号院,"3号线,20号线星火站",600
2740.0,17.0,3,1,10,20,石景山区,八角游乐园,八角南里,1号线八角游乐园站,800
3140.0,10.0,3,1,12,18,朝阳区,和平西桥,和平街西苑,5号线和平西桥站,300
2660.0,13.0,3,1,4,32,丰台区,丽泽商务区,万泉盛景园,10号线纪家庙站,1400
1340.0,8.0,4,1,5,13,房山区,广阳城,绿地新都会,房山线广阳城站,2050
1600.0,11.0,3,1,10,18,顺义区,顺义,石园北区,15号线顺义站,1950
2530.0,9.0,4,1,14,14,丰台区,丰台站,三环新城8号院,"10号线,16号线丰台站站",200
2430.0,10.0,5,1,6,6,朝阳区,黄渠,常营民族家园CDF区,6号线黄渠站,750
1390.0,14.0,4,1,11,12,房山区,篱笆房,加州水郡四期,房山线篱笆房站,2550
2740.0,23.0,5,1,3,4,昌平区,朱辛庄,豆各庄新村,"昌平线,8号线朱辛庄站",1350
2540.0,12.0,3,1,5,6,昌平区,回龙观,龙博苑二区,13号线回龙观站,350
1990.0,13.0,3,1,4,6,通州区,次渠,华馨园,"亦庄线,17号线次渠站",650
3100.0,15.0,3,1,5,20,朝阳区,成寿寺,方庄南路18号院,10号线成寿寺站,700
3310.0,15.0,3,1,14,19,朝阳区,潘家园,华威北里,10号线潘家园站,350
2760.0,10.0,3,1,4,6,朝阳区,潘家园,潘家园南里,10号线潘家园站,950
3490.0,22.0,4,1,9,24,丰台区,西局,丽泽雅园,"10号线,14号线西段西局站",1700
2580.0,11.0,3,1,15,18,丰台区,刘家窑,南三环中路15号院,5号线刘家窑站,350
2520.0,12.0,4,1,3,7,昌平区,龙泽,天露园二区,13号线龙泽站,1100
2280.0,15.0,4,1,7,27,通州区,次渠南,次渠家园东里6区,亦庄线次渠南站,700
5450.0,55.0,1,1,25,26,朝阳区,欢乐谷景区,金蝉南里,7号线欢乐谷景区站,500
1650.0,7.0,4,1,5,8,大兴区,清源路,兴华园,4号线大兴线清源路站,600
1710.0,7.0,3,1,4,6,通州区,同济南路,新海北里,亦庄线同济南路站,1700
1660.0,14.0,4,1,4,6,房山区,良乡大学城西,鸿顺园西区,房山线良乡大学城西站,350
2020.0,16.0,4,1,11,18,顺义区,花梨坎,天裕昕园西区,15号线花梨坎站,2750
3030.0,13.0,3,1,13,16,丰台区,角门西,马家堡西路26号院,"10号线,4号线大兴线角门西站",500
2120.0,8.0,3,1,14,18,丰台区,大井,彩虹嘉园,14号线西段大井站,800
2450.0,12.0,3,1,3,6,丰台区,丰台东大街,北大地三里,9号线丰台东大街站,1000
4980.0,96.0,2,1,3,5,通州区,梨园,站前巴黎,八通线梨园站,800
2240.0,14.0,3,1,4,12,通州区,北运河西,加华印象街,6号线北运河西站,1250
1720.0,8.0,5,2,3,27,大兴区,天宫院,保利春天里二区,4号线大兴线天宫院站,150
11530.0,79.0,2,1,11,28,朝阳区,双井,首城国际,"7号线,10号线双井站",750
3340.0,17.0,3,1,1,6,海淀区,农大南路,万树园,16号线农大南路站,850
4070.0,24.0,1,1,31,31,西城区,达官营,荣丰2008,"7号线,16号线达官营站",450
4110.0,18.0,2,1,11,11,朝阳区,团结湖,团结湖北二条,"3号线,10号线团结湖站",300
2040.0,10.0,3,1,6,15,顺义区,石门,当代北辰悦moma,15号线石门站,850
2100.0,13.0,2,1,5,5,朝阳区,常营,管庄东里,6号线常营站,700
3730.0,14.0,4,1,23,29,朝阳区,朝阳公园,丽水嘉园,"3号线,14号线东段朝阳公园站",400
2300.0,10.0,3,1,8,16,顺义区,花梨坎,枫泉花园,15号线花梨坎站,700
2830.0,12.0,3,1,14,19,朝阳区,星火,姚家园东里7号院,"3号线,20号线星火站",800
2640.0,16.0,3,1,6,6,朝阳区,草房,连心园东区,6号线草房站,500
2060.0,8.0,3,1,5,6,朝阳区,传媒大学,定福庄西街,八通线传媒大学站,350
1260.0,7.0,4,1,5,5,通州区,通州北关,刘庄新村,6号线通州北关站,2700
2220.0,9.0,4,1,20,26,丰台区,樊羊路,首开华润城,房山线樊羊路站,200
2500.0,13.0,5,2,6,6,朝阳区,星火,姚家园西里3号院,"3号线,20号线星火站",350
